Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Bhutan,BTN,-2.51661518377365,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Bolivia,BOL,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Bosnia and Herzegovina,BIH,-5.1537410130555,-1.18268683422405,0.105708401681812,-0.967735885632727,-1.50208288019793
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Botswana,BWA,-9.61574598561133,-0.0911836669368312,0.040986931231836,0.0390341092345532,-4.23762574073993
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Brazil,BRA,-12.4363388248864,-4.53656203189497,-4.46637752012501,-6.86868984767067,-5.69048407158804
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,British Virgin Islands,VGB,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Brunei Darussalam,BRN,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Bulgaria,BGR,-4.07343578123514,-4.02052146509548,-3.14711301963383,-1.8899793377729,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Burkina Faso,BFA,-5.20571825644987,-7.56798249695863,-11.0424403025089,-6.82039505428855,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Burundi,BDI,-1.56787228644552,-0.584355944448047,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Cabo Verde,CPV,-9.36750664475867,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Cambodia,KHM,-2.76165534759066,-5.16502013090928,-0.366650655844595,-3.32743423908292,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Cameroon,CMR,-3.26897209950339,-2.75198760922257,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Canada,CAN,-9.53931636017772,-2.40861514290875,0.561814699713077,0.800767602537315,-0.827283125012612
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Cayman Islands,CYM,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Central African Republic,CAF,-0.079996134023447,-4.03832100339582,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Chad,TCD,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Channel Islands,CHI,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Chile,CHL,-7.21904641347043,-7.7231232384713,1.13200004000061,-2.39074850018473,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,China,CHN,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Colombia,COL,-8.51553357884205,-7.6539447458315,-5.29929051261013,-2.04098550135621,-4.65465157429443
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Comoros,COM,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Congo, Dem. Rep.",COD,-1.20215926785862,-0.23194385086025,-2.06905796774224,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Congo, Rep.",COG,-5.686785975493,1.30654923917142,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Costa Rica,CRI,-5.35227499390424,-2.77815643386778,-0.0522988947814059,0.439026284102866,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Cote d'Ivoire,CIV,-5.85448737594048,-5.44868638404588,-7.17873716059206,-5.41192193440121,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Croatia,HRV,-6.27798151312692,-2.27910464278006,-0.449913235297456,-1.43392425177746,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Cuba,CUB,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Curacao,CUW,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Cyprus,CYP,-5.65218763260584,-1.62189187203199,2.52147053240876,1.87366162897893,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Czechia,CZE,-6.10059368757847,-5.80918250629582,-3.99550516661863,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Denmark,DNK,0.0817074835691645,3.89047649052018,3.33867888103347,3.14624122404317,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Djibouti,DJI,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Dominica,DMA,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Dominican Republic,DOM,-8.3098749621678,-2.46543421506128,-3.1776265344522,-3.38217585149103,-2.89357415366207
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Ecuador,ECU,-7.49141811358924,-2.90457512443147,-0.006216267456551,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,El Salvador,SLV,-10.1231120985796,-2.89913556178843,-2.727005734525,-2.81757812236921,-2.03054096484204
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Equatorial Guinea,GNQ,-1.73751828172386,2.61716431286299,11.4688569137875,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Eritrea,ERI,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Estonia,EST,-5.35871536420043,-2.14985302184225,-0.695023573364945,-2.26055489452504,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Eswatini,SWZ,-6.51735733995826,-4.63362068680445,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Ethiopia,ETH,-1.82272506871245,-2.71360870969798,-3.97933886333235,-2.30503047234247,-1.90887263115759
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Faroe Islands,FRO,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Fiji,FJI,-12.4924702969757,-13.6567274806944,-9.4766060064061,-3.97714982147494,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Finland,FIN,-5.5028406807481,-2.32228135903909,-0.0319386777387416,-1.91242010203483,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,France,FRA,-8.76625917136189,-6.54907895902013,-4.69940586222171,-5.12695108138338,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,French Polynesia,PYF,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Gabon,GAB,..,-1.47639368988743,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Gambia, The",GMB,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Georgia,GEO,-8.27351423005081,-5.89305711086226,-2.52017567938512,-2.01649890003694,-2.14131507022351
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Germany,DEU,-3.65596165437938,-3.51735581179359,-2.66825253986198,-2.03177770772946,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Ghana,GHA,-10.8983881239522,-9.2433920522793,-9.98846220458446,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Gibraltar,GIB,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Greece,GRC,-9.5953481255688,-6.83951151779645,-2.296522258571,-1.05346902744314,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Greenland,GRL,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Grenada,GRD,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Guam,GUM,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Guatemala,GTM,-4.35589779021995,-1.14900209809302,-1.70787872678475,-1.25751927993897,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Guinea,GIN,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Guinea-Bissau,GNB,-8.64884742131892,-6.86093104895872,-6.27705585568215,-8.51435893091862,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Guyana,GUY,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Haiti,HTI,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Honduras,HND,-4.52977692216839,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Hungary,HUN,-7.59062812258197,-7.26473748438323,-6.00870132389141,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Iceland,ISL,-7.88030025636416,-7.08057458126445,-2.55233129678637,-1.07771082527326,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,India,IND,..,..,-5.10885108605465,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Indonesia,IDN,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Iraq,IRQ,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Ireland,IRL,-4.85181788522248,-1.39314392766849,1.74007584940446,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Isle of Man,IMN,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Israel,ISR,-10.7916935260718,-3.67584330025061,0.209598656539803,-5.15028778030319,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Italy,ITA,-9.24532334170793,-8.63486355604325,-7.99005001119579,-7.29533631939151,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Jamaica,JAM,-2.83277548801001,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Japan,JPN,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Jordan,JOR,-7.03348976345713,-5.26503751900911,-4.48515275513556,-5.12835807171994,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Kazakhstan,KAZ,-6.67841861281125,-4.43154397559644,0.908082609565766,-1.14466383676501,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Kenya,KEN,-5.54141802340069,-8.63933812739334,-7.68812100424904,-9.97424728990575,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Kiribati,KIR,24.7478716295786,-2.82796470945751,-10.1264219141882,-1.44764794206821,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Korea, Rep.",KOR,-1.92144767573337,-0.723170898823262,-1.74784573119289,-1.01976823601103,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Kosovo,XKX,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Kuwait,KWT,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Kyrgyz Republic,KGZ,-2.59750117635362,0.370237349402053,0.328573866567602,2.55569268142728,3.32322650176683
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Lao PDR,LAO,-5.17569180810132,-0.599816522359743,0.188998925497449,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Latvia,LVA,-3.93479886970929,-6.94122580878775,-4.91623980222086,-1.99211302555407,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Lebanon,LBN,-3.64242139681721,0.485686595174753,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Lesotho,LSO,0.262525298745313,-4.52969093432638,-5.31075897675611,8.25448801511216,7.61966708532047
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Liberia,LBR,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Libya,LBY,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Liechtenstein,LIE,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Lithuania,LTU,-6.37406754219724,-1.41920394655847,-0.897036302352023,-0.838563798233257,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Luxembourg,LUX,-3.15874104627061,0.919877613070703,0.400535922840769,-0.351227363126583,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Macao SAR, China",MAC,-21.4548205917886,-13.0254112893032,-37.0230638714811,2.20068776419936,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Madagascar,MDG,-5.4390050754034,-4.17386927288252,-3.87614576748531,-5.10398622044219,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Malawi,MWI,-6.32701701741534,-6.6422703346883,-10.5838014822216,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Malaysia,MYS,-6.12655242949244,-6.37634853380791,-5.52925395881785,-4.99879793435299,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Maldives,MDV,-17.8938176992076,-10.1381452639423,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Mali,MLI,-3.48803025348247,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Malta,MLT,-8.77152606341532,-6.99283252749698,-5.31356624456213,-4.49281805467809,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Marshall Islands,MHL,5.0339123242349,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Mauritania,MRT,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Mauritius,MUS,-8.10245354225858,-12.3942651708396,-5.51265408315371,-5.79767403180484,-8.09933884004292
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Mexico,MEX,-3.63899768686235,-3.32386358596923,-4.30934820885304,-4.18573429071407,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Micronesia, Fed. Sts.",FSM,6.92735171399939,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Moldova,MDA,-5.48565459617566,-1.93536291053598,-3.13255881003466,-5.0236524937942,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Monaco,MCO,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Mongolia,MNG,-9.57650915864914,-5.90095440790674,0.980882982474161,2.26772747370927,1.81410055481988
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Montenegro,MNE,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Morocco,MAR,-7.14709365740054,-5.9768322910816,-5.2081096135921,-4.35528687431704,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Mozambique,MOZ,-4.30956260600129,-2.31268276791655,-3.56005747274411,-1.89003360255586,-4.30538243886873
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Myanmar,MMR,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Namibia,NAM,-9.98854599550374,-9.54585173887203,-6.72911393328643,-1.84630538861807,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Nauru,NRU,32.7163302473118,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Nepal,NPL,-4.8968528613881,-4.00286706305707,..,-5.883380066492,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Netherlands,NLD,-3.40676797356402,-2.3879759968594,-0.272886438188002,-0.372048112001051,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,New Caledonia,NCL,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,New Zealand,NZL,-5.35412354187468,-1.92474970423924,-3.45250676072301,-2.66098885862242,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Nicaragua,NIC,-1.04830949636363,-0.730929555596111,1.29650798278862,2.65900583968355,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Niger,NER,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Nigeria,NGA,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,North Macedonia,MKD,-8.01695527133636,-5.30473853409099,-4.27086242715211,-4.58366633617793,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Norway,NOR,-1.90520211175549,9.88845566684575,26.3008544533705,17.3487947507811,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Oman,OMN,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Pakistan,PAK,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Palau,PLW,-9.41615674105998,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Panama,PAN,-8.23721612750274,-6.64214833247295,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Papua New Guinea,PNG,-8.85225006488062,-6.84440314858344,-5.25322587827981,-4.34341957639519,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Paraguay,PRY,-5.76161004766101,-3.38554658369459,-2.6377298306874,-3.81724810457824,-2.15055942873611
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Peru,PER,-9.66579337562064,-3.24203590536514,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Philippines,PHL,-7.44780323455511,-8.2688026756757,-7.16087802703087,-6.11030924631292,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Portugal,PRT,-5.64918031620775,-2.54806437941198,-0.273285769612775,1.28576525882688,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Puerto Rico (US),PRI,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Qatar,QAT,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Romania,ROU,-9.00740252415572,-7.41919539999228,-6.46961160851187,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Russian Federation,RUS,-1.7556031548021,1.21542847320298,1.4554667789578,3.32142670835125,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Rwanda,RWA,-7.20343823603052,-5.34706137584831,-3.89082459607102,-4.09200206837411,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Samoa,WSM,7.63854196660368,0.9656055038715,6.14176988510941,4.38678389749227,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,San Marino,SMR,-5.02331063717158,-3.09721336020271,-0.113703571040377,1.19120205558693,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Sao Tome and Principe,STP,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Saudi Arabia,SAU,-10.20548523743,-1.99311190050201,2.23510523977883,-1.77137739633218,-2.48694716177841
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Senegal,SEN,-6.12511614783044,-5.95485091099807,-5.57411567303937,-4.94412926611322,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Serbia,SRB,-7.02610517815331,-7.96219400202919,-3.05687171933048,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Seychelles,SYC,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Sierra Leone,SLE,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Singapore,SGP,-7.37005215680544,1.66529328359189,1.51139487359107,..,3.60452597978142
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Slovak Republic,SVK,-5.48999999289657,-5.0706845038376,-1.29774750229759,-5.24580565030724,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Slovenia,SVN,-7.83231471633389,-4.70742487608249,-2.81954497607971,-2.65660700620053,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Solomon Islands,SLB,-2.43789287173657,-3.91821746111712,-3.14099981028263,..,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,"Somalia, Fed. Rep.",SOM,7.20908332466778E-06,-3.35637196674284E-05,3.97224713759576E-06,0.000575607960576982,5.39238826831154E-06
