Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Uruguay,URY,9.75640636078194,7.74791402314762,9.10437983075437,5.86910359896119,4.84914366613156
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Uzbekistan,UZB,12.8677297362606,10.8492397508122,11.4466436998836,9.95659071258018,9.62825465956682
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Vanuatu,VUT,5.32935073101715,2.34328358208953,6.67930581887121,11.1825017088175,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Venezuela, RB",VEN,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Viet Nam,VNM,3.22093436652514,1.83471554810444,3.15650749963129,3.25289282667662,3.62109273885843
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Virgin Islands (U.S.),VIR,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,West Bank and Gaza,PSE,-0.735332001092191,1.23748102831369,3.74122391852077,5.87110177678988,53.6691458303782
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Yemen, Rep.",YEM,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Zambia,ZMB,15.7330604721369,22.0207676245777,10.9932039209136,10.884531691282,14.9856262747939
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Zimbabwe,ZWE,557.201817362051,98.5461050920624,104.705170628667,..,..
