Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Morocco,MAR,-7.14709365740054,-5.9768322910816,-5.2081096135921,-4.35528687431704,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,New Zealand,NZL,-5.35412354187468,-1.92474970423924,-3.45250676072301,-2.66098885862242,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Norway,NOR,-1.90520211175549,9.88845566684575,26.3008544533705,17.3487947507811,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Paraguay,PRY,-5.76161004766101,-3.38554658369459,-2.6377298306874,-3.81724810457824,-2.15055942873611
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Rwanda,RWA,-7.20343823603052,-5.34706137584831,-3.89082459607102,-4.09200206837411,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Senegal,SEN,-6.12511614783044,-5.95485091099807,-5.57411567303937,-4.94412926611322,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,South Africa,ZAF,-9.92664872437257,-4.55050349622387,-4.14746885999561,-4.20784933705069,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Sweden,SWE,-3.03431876645145,-0.66385369599244,0.714787373321883,0.301569852911852,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Thailand,THA,-4.49520181701496,-7.03367097198837,-4.86113869107009,-2.20062108862163,-1.51139078714788
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Togo,TGO,-6.75660083015093,-4.78087108161796,-7.56898246697899,-6.16684890343541,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Tonga,TON,5.2304704537956,-0.868420937349848,-0.816092082015448,5.25875517266331,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Uganda,UGA,-6.13932351986317,-7.93130401839399,-6.74284901708679,-4.9423963934614,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Ukraine,UKR,-5.22661158410678,-3.53360366430991,-16.9916325546648,-19.5739096835362,-17.7612608160254
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,United Arab Emirates,ARE,1.52433159563215,0.723420063993152,0.0866519333868973,0.746043999715016,0.388175824499251
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,United Kingdom,GBR,-14.8089159983433,-9.17408204070175,-5.6017379653763,-6.97705514642296,-6.88001342576957
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,United States,USA,-14.5609175574621,-12.8565955081564,-4.48836352890327,-7.25405214191401,-7.15556829013073
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Uzbekistan,UZB,-1.71475333767353,-4.18824947629156,-3.55671090328651,-4.27494524699098,..
